Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","S2605","Vegetables, other","2017","2017","g/cap/d","2.66","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","S2605","Vegetables, other","2017","2017","g/cap/d","0.45","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","S2605","Vegetables, other","2018","2018","kcal/cap/d","50.54","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","S2605","Vegetables, other","2018","2018","g/cap/d","2.57","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","S2605","Vegetables, other","2018","2018","g/cap/d","0.44","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","S2605","Vegetables, other","2019","2019","kcal/cap/d","52.63","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","S2605","Vegetables, other","2019","2019","g/cap/d","2.68","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","S2605","Vegetables, other","2019","2019","g/cap/d","0.45","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","S2605","Vegetables, other","2020","2020","kcal/cap/d","56.52","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","S2605","Vegetables, other","2020","2020","g/cap/d","2.89","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","S2605","Vegetables, other","2020","2020","g/cap/d","0.49","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","S2605","Vegetables, other","2021","2021","kcal/cap/d","52.45","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","S2605","Vegetables, other","2021","2021","g/cap/d","2.69","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","S2605","Vegetables, other","2021","2021","g/cap/d","0.45","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","S2605","Vegetables, other","2022","2022","kcal/cap/d","51.52","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","S2605","Vegetables, other","2022","2022","g/cap/d","2.55","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","S2605","Vegetables, other","2022","2022","g/cap/d","0.44","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","S2611","Oranges, Mandarines","2010","2010","kcal/cap/d","23.85","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2010","2010","g/cap/d","0.26","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2010","2010","g/cap/d","0.07","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","S2611","Oranges, Mandarines","2011","2011","kcal/cap/d","24.52","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2011","2011","g/cap/d","0.26","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2011","2011","g/cap/d","0.08","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","S2611","Oranges, Mandarines","2012","2012","kcal/cap/d","24.01","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2012","2012","g/cap/d","0.26","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2012","2012","g/cap/d","0.07","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","S2611","Oranges, Mandarines","2013","2013","kcal/cap/d","29.52","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2013","2013","g/cap/d","0.28","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2013","2013","g/cap/d","0.1","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","S2611","Oranges, Mandarines","2014","2014","kcal/cap/d","25.21","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2014","2014","g/cap/d","0.25","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2014","2014","g/cap/d","0.08","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","S2611","Oranges, Mandarines","2015","2015","kcal/cap/d","25.19","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2015","2015","g/cap/d","0.25","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2015","2015","g/cap/d","0.08","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","S2611","Oranges, Mandarines","2016","2016","kcal/cap/d","20.49","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2016","2016","g/cap/d","0.24","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2016","2016","g/cap/d","0.06","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","S2611","Oranges, Mandarines","2017","2017","kcal/cap/d","17.01","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2017","2017","g/cap/d","0.21","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2017","2017","g/cap/d","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","S2611","Oranges, Mandarines","2018","2018","kcal/cap/d","16.55","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2018","2018","g/cap/d","0.21","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2018","2018","g/cap/d","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","S2611","Oranges, Mandarines","2019","2019","kcal/cap/d","15.98","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2019","2019","g/cap/d","0.2","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2019","2019","g/cap/d","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","S2611","Oranges, Mandarines","2020","2020","kcal/cap/d","18.92","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2020","2020","g/cap/d","0.22","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2020","2020","g/cap/d","0.06","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","S2611","Oranges, Mandarines","2021","2021","kcal/cap/d","16.23","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2021","2021","g/cap/d","0.21","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2021","2021","g/cap/d","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","S2611","Oranges, Mandarines","2022","2022","kcal/cap/d","15.45","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2022","2022","g/cap/d","0.21","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2022","2022","g/cap/d","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","S2612","Lemons, Limes and products","2010","2010","kcal/cap/d","1.36","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","S2612","Lemons, Limes and products","2010","2010","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","S2612","Lemons, Limes and products","2010","2010","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","S2612","Lemons, Limes and products","2011","2011","kcal/cap/d","1.41","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","S2612","Lemons, Limes and products","2011","2011","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","S2612","Lemons, Limes and products","2011","2011","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","S2612","Lemons, Limes and products","2012","2012","kcal/cap/d","1.46","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","S2612","Lemons, Limes and products","2012","2012","g/cap/d","0.02","E","Estimated value",""
